"","concept_id","concept_code","concept_name","domain","vocabulary","is_standard","include_descendants"
"9175",200343,"93198004","Malignant lymphoma of spleen","Condition","SNOMED","S",FALSE
"9176",618880,"878857009","Malignant lymphomatoid granulomatosis grade 3","Condition","SNOMED","S",FALSE
"9177",618881,"878858004","Malignant lymphomatoid granulomatosis grade 3 of lung","Condition","SNOMED","S",FALSE
"9178",200667,"93201009","Malignant mast cell tumor of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9179",434601,"93202002","Malignant mast cell tumor of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9180",441245,"93203007","Malignant mast cell tumor of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"9181",435495,"93204001","Malignant mast cell tumor of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"9182",198705,"93205000","Malignant mast cell tumor of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"9183",759938,"108101000119101","Malignant melanoma metastatic to kidney","Condition","SNOMED","S",FALSE
"9184",764972,"97051000119105","Malignant melanoma metastatic to pancreas","Condition","SNOMED","S",FALSE
"9185",141232,"93655004","Malignant melanoma of skin","Condition","SNOMED","S",FALSE
"9186",444462,"93220006","Malignant melanoma of skin of ear","Condition","SNOMED","S",FALSE
"9187",134294,"93222003","Malignant melanoma of skin of external auditory canal","Condition","SNOMED","S",FALSE
"9188",434590,"93224002","Malignant melanoma of skin of eyelid","Condition","SNOMED","S",FALSE
"9189",133713,"93225001","Malignant melanoma of skin of face","Condition","SNOMED","S",FALSE
"9190",616697,"400375351000119102","Malignant melanoma of skin of left ankle","Condition","SNOMED","S",FALSE
"9191",604286,"808558991000119105","Malignant melanoma of skin of left forearm","Condition","SNOMED","S",FALSE
"9192",602597,"985355341000119101","Malignant melanoma of skin of left wrist","Condition","SNOMED","S",FALSE
"9193",140048,"93640008","Malignant melanoma of skin of lip","Condition","SNOMED","S",FALSE
"9194",139757,"93641007","Malignant melanoma of skin of lower limb","Condition","SNOMED","S",FALSE
"9195",440050,"93642000","Malignant melanoma of skin of neck","Condition","SNOMED","S",FALSE
"9196",602586,"243971001000119103","Malignant melanoma of skin of right ankle","Condition","SNOMED","S",FALSE
"9197",619931,"939595491000119108","Malignant melanoma of skin of right forearm","Condition","SNOMED","S",FALSE
"9198",602588,"249389151000119103","Malignant melanoma of skin of right wrist","Condition","SNOMED","S",FALSE
"9199",442143,"93646002","Malignant melanoma of skin of scalp","Condition","SNOMED","S",FALSE
"9200",133714,"93651008","Malignant melanoma of skin of trunk","Condition","SNOMED","S",FALSE
"9201",438983,"93653006","Malignant melanoma of skin of upper limb","Condition","SNOMED","S",FALSE
"9202",608069,"1156811000","Malignant mesenchymal neoplasm of anus","Condition","SNOMED","S",FALSE
"9203",608070,"1156812007","Malignant mesenchymal neoplasm of appendix","Condition","SNOMED","S",FALSE
"9204",608067,"1156809009","Malignant mesenchymal neoplasm of duodenum","Condition","SNOMED","S",FALSE
"9205",608068,"1156810004","Malignant mesenchymal neoplasm of esophagus","Condition","SNOMED","S",FALSE
"9206",762802,"432131000124100","Malignant mesothelioma of the tunica vaginalis","Condition","SNOMED","S",FALSE
"9207",608066,"1156808001","Malignant mixed Müllerian neoplasm of corpus uteri","Condition","SNOMED","S",FALSE
"9208",197506,"188366002","Malignant neoplasm of abdomen","Condition","SNOMED","S",FALSE
"9209",77812,"188242006","Malignant neoplasm of anterior wall of urinary bladder","Condition","SNOMED","S",FALSE
"9210",377229,"187833006","Malignant neoplasm of auditory tube, middle ear and mastoid air cells","Condition","SNOMED","S",FALSE
"9211",443564,"428281000","Malignant neoplasm of bone","Condition","SNOMED","S",FALSE
"9212",258084,"187900002","Malignant neoplasm of bones of skull and face","Condition","SNOMED","S",FALSE
"9213",443588,"428061005","Malignant neoplasm of brain","Condition","SNOMED","S",FALSE
"9214",443561,"429033009","Malignant neoplasm of cerebrum","Condition","SNOMED","S",FALSE
"9215",201231,"188019007","Malignant neoplasm of connective and soft tissue of pelvis","Condition","SNOMED","S",FALSE
"9216",194286,"188189001","Malignant neoplasm of corpus uteri, excluding isthmus","Condition","SNOMED","S",FALSE
"9217",374297,"188261005","Malignant neoplasm of eyeball excluding conjunctiva, cornea, retina and choroid","Condition","SNOMED","S",FALSE
"9218",443568,"428905002","Malignant neoplasm of gastrointestinal tract","Condition","SNOMED","S",FALSE
"9219",602825,"1144252005","Malignant neoplasm of lateral border of tongue","Condition","SNOMED","S",FALSE
"9220",73153,"188241004","Malignant neoplasm of lateral wall of urinary bladder","Condition","SNOMED","S",FALSE
"9221",436045,"271323007","Malignant neoplasm of lip, oral cavity and pharynx","Condition","SNOMED","S",FALSE
"9222",372569,"188274004","Malignant neoplasm of nasolacrimal duct","Condition","SNOMED","S",FALSE
"9223",437226,"240163000","Malignant neoplasm of nasopharyngeal wall","Condition","SNOMED","S",FALSE
"9224",75756,"188243001","Malignant neoplasm of posterior wall of urinary bladder","Condition","SNOMED","S",FALSE
"9225",439302,"188103003","Malignant neoplasm of scalp","Condition","SNOMED","S",FALSE
"9226",80665,"188361007","Malignant neoplasm of thorax","Condition","SNOMED","S",FALSE
"9227",440655,"187637005","Malignant neoplasm of tongue, tip and lateral border","Condition","SNOMED","S",FALSE
"9228",197810,"428322007","Malignant neoplasm of uterine adnexa","Condition","SNOMED","S",FALSE
"9229",197230,"371973000","Malignant neoplasm of uterus","Condition","SNOMED","S",FALSE
"9230",603170,"1157067003","Malignant neoplasm of vertebra","Condition","SNOMED","S",FALSE
"9231",608243,"1157063004","Malignant neoplasm of vertebral column region","Condition","SNOMED","S",FALSE
"9232",439685,"187824009","Malignant neoplasm, overlapping lesion of digestive system","Condition","SNOMED","S",FALSE
"9233",443392,"363346000","Malignant neoplastic disease","Condition","SNOMED","S",FALSE
"9234",603120,"1156418001","Malignant rhabdoid tumor","Condition","SNOMED","S",FALSE
"9235",318437,"89242004","Malignant secondary hypertension","Condition","SNOMED","S",FALSE
"9236",443383,"363411007","Malignant tumor of appendix","Condition","SNOMED","S",FALSE
"9237",435754,"363412000","Malignant tumor of ascending colon","Condition","SNOMED","S",FALSE
"9238",443399,"363493006","Malignant tumor of bronchus","Condition","SNOMED","S",FALSE
"9239",443391,"363350007","Malignant tumor of cecum","Condition","SNOMED","S",FALSE
"9240",198984,"363354003","Malignant tumor of cervix","Condition","SNOMED","S",FALSE
"9241",443382,"363409003","Malignant tumor of descending colon","Condition","SNOMED","S",FALSE
"9242",443386,"363403002","Malignant tumor of duodenum","Condition","SNOMED","S",FALSE
"9243",606309,"1144764001","Malignant tumor of esophagus with NRG1 fusion","Condition","SNOMED","S",FALSE
"9244",440037,"363405009","Malignant tumor of ileum","Condition","SNOMED","S",FALSE
"9245",443398,"363508008","Malignant tumor of intestine","Condition","SNOMED","S",FALSE
"9246",443385,"363404008","Malignant tumor of jejunum","Condition","SNOMED","S",FALSE
"9247",196653,"363518003","Malignant tumor of kidney","Condition","SNOMED","S",FALSE
"9248",443396,"363510005","Malignant tumor of large intestine","Condition","SNOMED","S",FALSE
"9249",443388,"363358000","Malignant tumor of lung","Condition","SNOMED","S",FALSE
"9250",25189,"363505006","Malignant tumor of oral cavity","Condition","SNOMED","S",FALSE
"9251",443400,"363492001","Malignant tumor of peritoneum","Condition","SNOMED","S",FALSE
"9252",443390,"363351006","Malignant tumor of rectum","Condition","SNOMED","S",FALSE
"9253",443381,"363410008","Malignant tumor of sigmoid colon","Condition","SNOMED","S",FALSE
"9254",443397,"363509000","Malignant tumor of small intestine","Condition","SNOMED","S",FALSE
"9255",443387,"363349007","Malignant tumor of stomach","Condition","SNOMED","S",FALSE
"9256",22557,"363380002","Malignant tumor of submandibular gland","Condition","SNOMED","S",FALSE
"9257",443380,"363434003","Malignant tumor of thymus","Condition","SNOMED","S",FALSE
"9258",443384,"363408006","Malignant tumor of transverse colon","Condition","SNOMED","S",FALSE
"9259",197508,"399326009","Malignant tumor of urinary bladder","Condition","SNOMED","S",FALSE
"9260",73712,"188240003","Malignant tumor of vault of bladder","Condition","SNOMED","S",FALSE
"9261",764078,"450521000124109","Marginal zone lymphoma of axillary lymph node","Condition","SNOMED","S",FALSE
"9262",760724,"116711000119103","Marginal zone lymphoma of inguinal lymph node","Condition","SNOMED","S",FALSE
"9263",760726,"116741000119104","Marginal zone lymphoma of thoracic lymph node","Condition","SNOMED","S",FALSE
"9264",443736,"414653009","Mast cell neoplasm","Condition","SNOMED","S",FALSE
"9265",759876,"10737321000119104","Mature cystic teratoma of left ovary","Condition","SNOMED","S",FALSE
"9266",759875,"10737281000119109","Mature cystic teratoma of right ovary","Condition","SNOMED","S",FALSE
"9267",313159,"188754005","Megakaryocytic leukemia","Condition","SNOMED","S",FALSE
"9268",136930,"94148006","Megakaryocytic leukemia in remission","Condition","SNOMED","S",FALSE
"9269",601121,"351741000119107","Melanocytic nevus of skin of left ear","Condition","SNOMED","S",FALSE
"9270",601123,"351951000119107","Melanocytic nevus of skin of right ear","Condition","SNOMED","S",FALSE
"9271",759823,"103511000119103","Melanoma carcinomatosis","Condition","SNOMED","S",FALSE
"9272",602687,"1080931000119100","Melanoma in situ of left lower limb","Condition","SNOMED","S",FALSE
"9273",609272,"878798006","Melanoma in situ of skin of scrotum","Condition","SNOMED","S",FALSE
"9274",609273,"878799003","Melanoma in situ of vermilion border of lip","Condition","SNOMED","S",FALSE
"9275",763799,"446531000124106","Meningioma of cerebellum","Condition","SNOMED","S",FALSE
"9276",608281,"1157161000","Meningioma of uncertain behavior","Condition","SNOMED","S",FALSE
"9277",765362,"135931000119106","Merkel cell carcinoma of buttock","Condition","SNOMED","S",FALSE
"9278",761019,"133851000119107","Merkel cell carcinoma of neck","Condition","SNOMED","S",FALSE
"9279",761020,"133861000119109","Merkel cell carcinoma of scalp","Condition","SNOMED","S",FALSE
"9280",761021,"133891000119102","Merkel cell carcinoma of trunk","Condition","SNOMED","S",FALSE
"9281",765459,"19090001000004101","Metastatic neoplasm of left basal ganglion","Condition","SNOMED","S",FALSE
"9282",314090,"41114007","Mild pre-eclampsia","Condition","SNOMED","S",FALSE
"9283",606915,"1148846008","Mixed epithelial and stromal benign neoplasm of kidney","Condition","SNOMED","S",FALSE
"9284",607973,"1156452003","Mixed germ cell tumor","Condition","SNOMED","S",FALSE
"9285",600663,"1153381008","Mixed phenotype acute leukemia with myeloid and B-cell lymphoid phenotypes","Condition","SNOMED","S",FALSE
"9286",607405,"1153377008","Mixed phenotype acute leukemia with t(9;22) (q34;q11.2); BCR-ABL1","Condition","SNOMED","S",FALSE
"9287",600661,"1153379006","Mixed phenotype acute leukemia with T-cell and myeloid lineage","Condition","SNOMED","S",FALSE
"9288",321526,"188744006","Monocytic leukemia","Condition","SNOMED","S",FALSE
"9289",600994,"307691000119108","Monostotic fibrous dysplasia of left femur","Condition","SNOMED","S",FALSE
"9290",600995,"307771000119103","Monostotic fibrous dysplasia of right femur","Condition","SNOMED","S",FALSE
"9291",602142,"690751000119102","Mucinous cystadenoma of pancreas","Condition","SNOMED","S",FALSE
"9292",257905,"74417001","Mucopurulent chronic bronchitis","Condition","SNOMED","S",FALSE
"9293",28127,"30664006","Multiple endocrine neoplasia, type 1","Condition","SNOMED","S",FALSE
"9294",24612,"61808009","Multiple endocrine neoplasia, type 2","Condition","SNOMED","S",FALSE
"9295",199775,"61530001","Multiple endocrine neoplasia, type 3","Condition","SNOMED","S",FALSE
"9296",437233,"109989006","Multiple myeloma","Condition","SNOMED","S",FALSE
"9297",436059,"94704006","Multiple myeloma in remission","Condition","SNOMED","S",FALSE
"9298",141795,"271449003","Multiple yaws papillomata","Condition","SNOMED","S",FALSE
"9299",135204,"94715001","Mycosis fungoides of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"9300",609126,"16775311000119107","Mycosis fungoides of facial lymph node","Condition","SNOMED","S",FALSE
"9301",602073,"686981000119108","Mycosis fungoides of inguinal lymph node","Condition","SNOMED","S",FALSE
"9302",201813,"94707004","Mycosis fungoides of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"9303",442169,"94708009","Mycosis fungoides of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9304",134879,"94709001","Mycosis fungoides of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9305",609236,"686991000119106","Mycosis fungoides of lower limb lymph node","Condition","SNOMED","S",FALSE
"9306",141524,"94710006","Mycosis fungoides of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"9307",138377,"94711005","Mycosis fungoides of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"9308",135764,"188627002","Mycosis fungoides of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"9309",442168,"94714002","Mycosis fungoides of spleen","Condition","SNOMED","S",FALSE
"9310",138994,"109995007","Myelodysplastic syndrome (clinical)","Condition","SNOMED","S",FALSE
"9311",136950,"277597005","Myelodysplastic syndrome with isolated del(5q)","Condition","SNOMED","S",FALSE
"9312",140666,"188732008","Myeloid leukemia","Condition","SNOMED","S",FALSE
"9313",760933,"122901000119109","Myeloid leukemia in relapse","Condition","SNOMED","S",FALSE
"9314",132850,"94716000","Myeloid leukemia in remission","Condition","SNOMED","S",FALSE
"9315",140967,"94719007","Myeloid sarcoma","Condition","SNOMED","S",FALSE
"9316",132575,"94718004","Myeloid sarcoma in remission","Condition","SNOMED","S",FALSE
"9317",607377,"1153341001","Myeloproliferative hypereosinophilic syndrome","Condition","SNOMED","S",FALSE
"9318",140064,"307651005","Myelosclerosis with myeloid metaplasia","Condition","SNOMED","S",FALSE
"9319",608279,"1157159009","Myopericytoma","Condition","SNOMED","S",FALSE
"9320",607959,"1156407001","Myxopapillary ependymoma of spinal cord","Condition","SNOMED","S",FALSE
"9321",193323,"49817004","Neonatal diabetes mellitus","Condition","SNOMED","S",FALSE
"9322",765898,"129781000119105","Neoplasia following lung transplant","Condition","SNOMED","S",FALSE
"9323",200680,"126885006","Neoplasm of bladder","Condition","SNOMED","S",FALSE
"9324",444204,"126537000","Neoplasm of bone","Condition","SNOMED","S",FALSE
"9325",373724,"126952004","Neoplasm of brain","Condition","SNOMED","S",FALSE
"9326",81251,"126926005","Neoplasm of breast","Condition","SNOMED","S",FALSE
"9327",373718,"126598008","Neoplasm of connective tissues","Condition","SNOMED","S",FALSE
"9328",196931,"128415001","Neoplasm of digestive tract","Condition","SNOMED","S",FALSE
"9329",603010,"1153337000","Neoplasm of extradural space","Condition","SNOMED","S",FALSE
"9330",764965,"94601000119107","Neoplasm of nerve of hand","Condition","SNOMED","S",FALSE
"9331",444200,"126950007","Neoplasm of nervous system","Condition","SNOMED","S",FALSE
"9332",252280,"126667002","Neoplasm of respiratory tract","Condition","SNOMED","S",FALSE
"9333",444209,"126488004","Neoplasm of skin","Condition","SNOMED","S",FALSE
"9334",605210,"1010635001","Neoplasm of umbilical cord","Condition","SNOMED","S",FALSE
