Concept ID,Concept Code,Concept Name,Domain,Vocabulary,Standard Concept
3189936,367390009,Hypertension in the obstetric context,Condition,Nebraska Lexicon,N
4279525,367390009,Hypertension in the obstetric context,Condition,SNOMED,S
40530211,32966004,Hypertension in the obstetric context,Condition,SNOMED,N
44784484,698640000,Hypertension in the puerperium with pulmonary edema,Condition,SNOMED,S
3229828,698640000,Hypertension in the puerperium with pulmonary oedema,Condition,Nebraska Lexicon,N
3337417,169465000,Hypertension induced by oral contraceptive pill,Condition,Nebraska Lexicon,N
4061667,169465000,Hypertension induced by oral contraceptive pill,Condition,SNOMED,S
3126728,198969004,Hypertension induced by pregnancy,Condition,Nebraska Lexicon,N
40394309,198969004,Hypertension induced by pregnancy,Condition,SNOMED,N
3070738,194760004,Hypertension NOS (& [essential]),Condition,Nebraska Lexicon,N
40398396,194760004,Hypertension NOS (& [essential]),Condition,SNOMED,N
3106383,156106005,Hypertension of pregnancy,Condition,Nebraska Lexicon,N
3142113,267306006,Hypertension of pregnancy,Condition,Nebraska Lexicon,N
40393963,198963003,Hypertension of pregnancy (& [gestational] or [transient]),Condition,SNOMED,N
40318655,156106005,Hypertension of pregnancy (& [pre-eclampsia]),Condition,SNOMED,N
40358544,267306006,Hypertension of pregnancy (& [pre-eclampsia]),Condition,SNOMED,N
3106388,156112000,Hypertension of pregnancy NOS,Condition,Nebraska Lexicon,N
3142114,267307002,Hypertension of pregnancy NOS,Condition,Nebraska Lexicon,N
4150005,267307002,Hypertension of pregnancy NOS,Condition,SNOMED,N
40318662,156112000,Hypertension of pregnancy NOS,Condition,SNOMED,N
3545660,8.45901E+14,Hypertension resistant to drug therapy,Condition,SNOMED,N
44809548,8.45891E+14,Hypertension resistant to drug therapy,Condition,SNOMED,S
3214529,194791005,Hypertension secondary to drug,Condition,Nebraska Lexicon,N
4108213,194791005,Hypertension secondary to drug,Condition,SNOMED,S
3421186,194788005,Hypertension secondary to endocrine disorder,Condition,Nebraska Lexicon,N
4110948,194788005,Hypertension secondary to endocrine disorder,Condition,SNOMED,S
35207677,I15.2,Hypertension secondary to endocrine disorders,Condition,ICD10CM,N
3378857,428575007,Hypertension secondary to kidney transplant,Condition,Nebraska Lexicon,N
4178312,428575007,Hypertension secondary to kidney transplant,Condition,SNOMED,S
35207676,I15.1,Hypertension secondary to other renal disorders,Condition,ICD10CM,N
3311037,26078007,Hypertension secondary to renal disease complicating AND/OR reason for care during childbirth,Condition,Nebraska Lexicon,N
4094374,26078007,Hypertension secondary to renal disease complicating AND/OR reason for care during childbirth,Condition,SNOMED,S
3375648,48552006,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy,Condition,Nebraska Lexicon,N
4174979,48552006,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy,Condition,SNOMED,S
3262140,39727004,Hypertension secondary to renal disease complicating AND/OR reason for care during puerperium,Condition,Nebraska Lexicon,N
4219323,39727004,Hypertension secondary to renal disease complicating AND/OR reason for care during puerperium,Condition,SNOMED,S
3402341,111438007,Hypertension secondary to renal disease in obstetric context,Condition,Nebraska Lexicon,N
4006325,111438007,Hypertension secondary to renal disease in obstetric context,Condition,SNOMED,S
44824391,642.1,"Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium",Condition,ICD9CM,N
44819850,642.13,"Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, antepartum condition or complication",Condition,ICD9CM,N
44824392,642.12,"Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, delivered, with mention of postpartum complication",Condition,ICD9CM,N
44827930,642.11,"Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, delivered, with or without mention of antepartum condition",Condition,ICD9CM,N
44833714,642.14,"Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, postpartum condition or complication",Condition,ICD9CM,N
44819849,642.1,"Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, unspecified as to episode of care or not applicable",Condition,ICD9CM,N
3333074,397748008,Hypertension with albuminuria,Condition,Nebraska Lexicon,N
4262182,397748008,Hypertension with albuminuria,Condition,SNOMED,S
3169253,6.4E+15,Hypertension with apparent mineralocorticoid excess,Condition,Nebraska Lexicon,S
3191244,7.16E+15,Hypertension with hyperadrenergic findings,Condition,Nebraska Lexicon,S
37200492,I16,Hypertensive crisis,Condition,ICD10CM,N
3335853,706882009,Hypertensive crisis,Condition,Nebraska Lexicon,N
45768449,706882009,Hypertensive crisis,Condition,SNOMED,S
37200495,I16.9,"Hypertensive crisis, unspecified",Condition,ICD10CM,N
3105645,155295004,Hypertensive disease,Condition,Nebraska Lexicon,N
3124278,194756002,Hypertensive disease,Condition,Nebraska Lexicon,N
3141573,266287006,Hypertensive disease,Condition,Nebraska Lexicon,N
40398391,194756002,Hypertensive disease,Condition,SNOMED,N
3105652,155302005,Hypertensive disease NOS,Condition,Nebraska Lexicon,N
3124307,194794002,Hypertensive disease NOS,Condition,Nebraska Lexicon,N
4111388,194794002,Hypertensive disease NOS,Condition,SNOMED,N
40323861,155302005,Hypertensive disease NOS,Condition,SNOMED,N
316866,38341003,Hypertensive disorder,Condition,SNOMED,S
3363749,38341003,"Hypertensive disorder, systemic arterial",Condition,Nebraska Lexicon,N
37200494,I16.1,Hypertensive emergency,Condition,ICD10CM,N
3352438,1.32721E+14,Hypertensive emergency,Condition,Nebraska Lexicon,N
43020424,1.32721E+14,Hypertensive emergency,Condition,SNOMED,S
1569122,I13,Hypertensive heart and chronic kidney disease,Condition,ICD10CM,N
44827780,404,Hypertensive heart and chronic kidney disease,Condition,ICD9CM,N
3397317,8.501E+12,Hypertensive heart and chronic kidney disease,Condition,Nebraska Lexicon,N
44784621,8.501E+12,Hypertensive heart and chronic kidney disease,Condition,SNOMED,S
3391704,9.6701E+13,Hypertensive heart AND chronic kidney disease on dialysis,Condition,Nebraska Lexicon,N
44784637,9.6701E+13,Hypertensive heart AND chronic kidney disease on dialysis,Condition,SNOMED,S
3412612,9.6751E+13,Hypertensive heart AND chronic kidney disease stage 1,Condition,Nebraska Lexicon,N
44784640,9.6751E+13,Hypertensive heart AND chronic kidney disease stage 1,Condition,SNOMED,S
3169922,9.6741E+13,Hypertensive heart AND chronic kidney disease stage 2,Condition,Nebraska Lexicon,N
43021836,9.6741E+13,Hypertensive heart AND chronic kidney disease stage 2,Condition,SNOMED,S
3300170,9.6731E+13,Hypertensive heart AND chronic kidney disease stage 3,Condition,Nebraska Lexicon,N
43021835,9.6731E+13,Hypertensive heart AND chronic kidney disease stage 3,Condition,SNOMED,S
3342895,9.6721E+13,Hypertensive heart AND chronic kidney disease stage 4,Condition,Nebraska Lexicon,N
44784639,9.6721E+13,Hypertensive heart AND chronic kidney disease stage 4,Condition,SNOMED,S
3393270,9.6711E+13,Hypertensive heart AND chronic kidney disease stage 5,Condition,Nebraska Lexicon,N
44784638,9.6711E+13,Hypertensive heart AND chronic kidney disease stage 5,Condition,SNOMED,S
35207674,I13.2,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",Condition,ICD10CM,N
1569123,I13.1,Hypertensive heart and chronic kidney disease without heart failure,Condition,ICD10CM,N
45543164,I13.10,"Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Condition,ICD10CM,N
45596188,I13.11,"Hypertensive heart and chronic kidney disease without heart failure, with stage 5 chronic kidney disease, or end stage renal disease",Condition,ICD10CM,N
44835924,404.9,"Hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage I through stage IV, or unspecified",Condition,ICD9CM,N
37200493,I16.0,Hypertensive urgency,Condition,ICD10CM,N
3312399,443482000,Hypertensive urgency,Condition,Nebraska Lexicon,N
40481896,443482000,Hypertensive urgency,Condition,SNOMED,S
36679002,776416004,"Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome",Condition,SNOMED,S
3137573,230726004,Icelandic type amyloidosis,Condition,Nebraska Lexicon,N
40430101,230726004,Icelandic type amyloidosis,Condition,SNOMED,N
40316599,155624004,Idiopath. fibrosing alveolitis (& Hamman-Rich syndrome),Condition,SNOMED,N
40345774,266410004,Idiopath. fibrosing alveolitis (& Hamman-Rich syndrome),Condition,SNOMED,N
3307135,724500003,Idiopathic chronic eosinophilic pneumonia,Condition,Nebraska Lexicon,N
37110292,724500003,Idiopathic chronic eosinophilic pneumonia,Condition,SNOMED,S
3059708,266410004,Idiopathic fibrosing alveolitis,Condition,Nebraska Lexicon,N
3105954,155624004,Idiopathic fibrosing alveolitis,Condition,Nebraska Lexicon,N
3144819,28168000,"Idiopathic fibrosing alveolitis, chronic form",Condition,Nebraska Lexicon,N
4102155,28168000,"Idiopathic fibrosing alveolitis, chronic form",Condition,SNOMED,N
3162162,68759006,"Idiopathic fibrosing alveolitis, subacute form",Condition,Nebraska Lexicon,N
3401901,700252003,"Idiopathic fibrosing alveolitis, subacute form",Condition,Nebraska Lexicon,N
3159862,45157009,Idiopathic interstitial pneumonia,Condition,Nebraska Lexicon,N
432352,45157009,Idiopathic interstitial pneumonia,Condition,SNOMED,N
3409322,84438001,Idiopathic orthostatic hypotension,Condition,Nebraska Lexicon,N
45543275,J84.112,Idiopathic pulmonary fibrosis,Condition,ICD10CM,N
44826684,516.31,Idiopathic pulmonary fibrosis,Condition,ICD9CM,N
45763750,700250006,Idiopathic pulmonary fibrosis,Condition,SNOMED,S
3175029,708537005,"Idiopathic pulmonary fibrosis, acute fatal form",Condition,Nebraska Lexicon,N
35624116,766704005,Idiopathic recurrent pericarditis,Condition,SNOMED,S
3184299,766704005,Idiopathic relapsing pericarditis,Condition,Nebraska Lexicon,N
312950,424643009,IgE-mediated allergic asthma,Condition,SNOMED,S
3375156,714464009,Immune reconstitution inflammatory syndrome caused by human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37018063,714464009,Immune reconstitution inflammatory syndrome caused by human immunodeficiency virus infection,Condition,SNOMED,S
3368677,416491000,Immune recovery uveitis,Condition,Nebraska Lexicon,N
4211792,416491000,Immune recovery uveitis,Condition,SNOMED,N
3159065,421835000,Immunoblastic lymphoma associated with acquired immunodeficiency syndrome,Condition,Nebraska Lexicon,N
3159065,421835000,Immunoblastic lymphoma associated with acquired immunodeficiency syndrome,Condition,Nebraska Lexicon,N
4226925,421835000,Immunoblastic lymphoma associated with AIDS,Condition,SNOMED,N
4226925,421835000,Immunoblastic lymphoma associated with AIDS,Condition,SNOMED,N
3359198,713718006,Immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
3359198,713718006,Immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
3377317,62479008,Immunodeficiency due to human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
3377317,62479008,Immunodeficiency due to human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
3302215,237282002,Impending eclampsia,Condition,Nebraska Lexicon,N
4034095,237282002,Impending eclampsia,Condition,SNOMED,S
3150335,359676009,Infantile lobar emphysema,Condition,Nebraska Lexicon,N
36674252,771119002,Infection caused by Coccidia co-occurrent with acquired immunodeficiency syndrome,Condition,SNOMED,S
3277888,713845004,Infection caused by Cryptosporidium co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017550,713845004,Infection caused by Cryptosporidium co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3384280,713722001,Infection caused by Cytomegalovirus co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017446,713722001,Infection caused by Cytomegalovirus co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3344652,713730000,Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017454,713730000,Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3223145,713733003,Infection caused by herpes zoster virus co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017457,713733003,Infection caused by herpes zoster virus co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
36674254,771127006,Infection caused by Isospora co-occurrent with acquired immunodeficiency syndrome,Condition,SNOMED,S
37017295,713545009,Infection caused by Nocardia co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
37017248,713490002,Infection caused by Pneumocystis co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
37019042,713342008,Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
37017124,713339002,Infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
36674253,771126002,Infection caused by Toxoplasma gondii co-occurrent with acquired immunodeficiency syndrome,Condition,SNOMED,S
3174804,713570009,Infectious gastroenteritis co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017318,713570009,Infectious gastroenteritis co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3335460,713532005,Infective arthritis co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017284,713532005,Infective arthritis co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3380698,1.60553E+16,Inhaled steroid-dependent asthma,Condition,Nebraska Lexicon,N
761844,1.60553E+16,Inhaled steroid-dependent asthma,Condition,SNOMED,S
10631,S06.827,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",Condition,ICD10CM,N
45602127,S06.827A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
10632,S06.828,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",Condition,ICD10CM,N
